name,position,team,kickoff_time,opponent_team,was_home,xP,assists,bonus,bps,clean_sheets,player_id,expected_assists,expected_goal_involvements,expected_goals,goals_conceded,goals_scored,ict_index,minutes,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,GW,log1p_total_points,team_id,opponent_strength,team_strength,position_id,assists_lag_1,assists_lag_2,bonus_lag_1,bonus_lag_2,bps_lag_1,bps_lag_2,clean_sheets_lag_1,clean_sheets_lag_2,goals_conceded_lag_1,goals_conceded_lag_2,goals_scored_lag_1,goals_scored_lag_2,ict_index_lag_1,ict_index_lag_2,minutes_lag_1,minutes_lag_2,saves_lag_1,saves_lag_2,starts_lag_1,starts_lag_2,threat_lag_1,threat_lag_2,yellow_cards_lag_1,yellow_cards_lag_2,total_points_lag_1,total_points_lag_2,xP_lag_1,xP_lag_2,expected_assists_lag_1,expected_assists_lag_2,expected_goal_involvements_lag_1,expected_goal_involvements_lag_2,expected_goals_lag_1,expected_goals_lag_2,value_lag_1,value_lag_2,selected_lag_1,selected_lag_2,transfers_balance_lag_1,transfers_balance_lag_2,transfers_in_lag_1,transfers_in_lag_2,transfers_out_lag_1,transfers_out_lag_2,team_a_score_lag_1,team_a_score_lag_2,team_h_score_lag_1,team_h_score_lag_2,assists_roll_mean3_lag1,assists_roll_mean5_lag1,bonus_roll_mean3_lag1,bonus_roll_mean5_lag1,bps_roll_mean3_lag1,bps_roll_mean5_lag1,clean_sheets_roll_mean3_lag1,clean_sheets_roll_mean5_lag1,goals_conceded_roll_mean3_lag1,goals_conceded_roll_mean5_lag1,goals_scored_roll_mean3_lag1,goals_scored_roll_mean5_lag1,ict_index_roll_mean3_lag1,ict_index_roll_mean5_lag1,minutes_roll_mean3_lag1,minutes_roll_mean5_lag1,saves_roll_mean3_lag1,saves_roll_mean5_lag1,starts_roll_mean3_lag1,starts_roll_mean5_lag1,threat_roll_mean3_lag1,threat_roll_mean5_lag1,yellow_cards_roll_mean3_lag1,yellow_cards_roll_mean5_lag1,total_points_roll_mean3_lag1,total_points_roll_mean5_lag1,xP_roll_mean3_lag1,xP_roll_mean5_lag1,expected_assists_roll_mean3_lag1,expected_assists_roll_mean5_lag1,expected_goal_involvements_roll_mean3_lag1,expected_goal_involvements_roll_mean5_lag1,expected_goals_roll_mean3_lag1,expected_goals_roll_mean5_lag1,value_roll_mean3_lag1,value_roll_mean5_lag1,selected_roll_mean3_lag1,selected_roll_mean5_lag1,transfers_balance_roll_mean3_lag1,transfers_balance_roll_mean5_lag1,transfers_in_roll_mean3_lag1,transfers_in_roll_mean5_lag1,transfers_out_roll_mean3_lag1,transfers_out_roll_mean5_lag1,team_a_score_roll_mean3_lag1,team_a_score_roll_mean5_lag1,team_h_score_roll_mean3_lag1,team_h_score_roll_mean5_lag1
Cole Palmer,MID,Chelsea,2023-11-12T16:30:00Z,13,1,5.7,0.0,0.0,23.0,0.0,362.0,0.04,1.27,1.23,4.0,1.0,9.5,90.0,0.0,585033.0,1.0,4.0,4.0,41.0,6.0,119193.0,146159.0,26966.0,51.0,1.0,12.0,1.9459101490553132,7,5,3,2,1.0,0.0,2.0,0.0,45.0,13.0,0.0,0.0,1.0,2.0,1.0,0.0,9.8,9.7,90.0,90.0,0.0,0.0,1.0,1.0,18.0,17.0,0.0,0.0,12.0,2.0,6.7,6.7,0.37,0.56,1.2,1.0,0.83,0.44,50.0,50.0,459708.0,394646.0,67311.0,283813.0,103904.0,311763.0,36593.0,27950.0,4.0,2.0,1.0,0.0,0.3333333333333333,0.6,0.6666666666666666,0.8,24.666666666666668,25.4,0.0,0.2,1.3333333333333333,1.0,0.6666666666666666,0.6,9.533333333333337,8.540000000000003,87.66666666666667,85.0,0.0,0.0,1.0,1.0,26.666666666666668,23.4,0.3333333333333333,0.4,6.666666666666667,7.4,6.266666666666666,5.519999999999999,0.35333333333333355,0.31399999999999995,1.096666666666667,0.946,0.7433333333333333,0.6320000000000002,49.666666666666664,49.4,318458.3333333333,208914.2,130101.0,85612.8,157349.66666666666,104406.4,27248.666666666668,18793.6,2.6666666666666665,2.8,1.0,0.8
Cole Palmer,MID,Chelsea,2023-11-25T15:00:00Z,15,0,6.2,0.0,0.0,12.0,0.0,362.0,0.04,0.04,0.0,3.0,0.0,3.1,74.0,0.0,1217020.0,1.0,1.0,4.0,0.0,2.0,607037.0,621443.0,14406.0,52.0,0.0,13.0,1.0986122886681098,7,3,3,2,0.0,1.0,0.0,2.0,23.0,45.0,0.0,0.0,4.0,1.0,1.0,1.0,9.5,9.8,90.0,90.0,0.0,0.0,1.0,1.0,41.0,18.0,1.0,0.0,6.0,12.0,5.7,6.7,0.04,0.37,1.27,1.2,1.23,0.83,51.0,50.0,585033.0,459708.0,119193.0,67311.0,146159.0,103904.0,26966.0,36593.0,4.0,4.0,4.0,1.0,0.3333333333333333,0.4,0.6666666666666666,0.8,27.0,26.6,0.0,0.0,2.3333333333333335,1.8,0.6666666666666666,0.8,9.66666666666667,9.720000000000002,90.0,87.6,0.0,0.0,1.0,1.0,25.333333333333332,29.8,0.3333333333333333,0.4,6.666666666666667,7.6,6.366666666666666,6.199999999999998,0.3233333333333336,0.24,1.1566666666666672,1.1079999999999999,0.8333333333333334,0.8680000000000001,50.333333333333336,49.8,479795.6666666667,320796.6,156772.33333333334,108765.4,187275.33333333334,132250.0,30503.0,23484.6,3.3333333333333335,3.2,1.6666666666666667,1.6
Cole Palmer,MID,Chelsea,2023-12-03T14:00:00Z,5,1,5.2,0.0,0.0,5.0,0.0,362.0,0.0,0.02,0.02,1.0,0.0,3.5,24.0,0.0,1413699.0,0.0,2.0,3.0,17.0,1.0,205151.0,254552.0,49401.0,53.0,0.0,14.0,0.6931471805599453,7,3,3,2,0.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,3.0,4.0,0.0,1.0,3.1,9.5,74.0,90.0,0.0,0.0,1.0,1.0,0.0,41.0,0.0,1.0,2.0,6.0,6.2,5.7,0.04,0.04,0.04,1.27,0.0,1.23,52.0,51.0,1217020.0,585033.0,607037.0,119193.0,621443.0,146159.0,14406.0,26966.0,1.0,4.0,4.0,4.0,0.3333333333333333,0.2,0.6666666666666666,0.4,26.666666666666668,21.8,0.0,0.0,2.6666666666666665,2.2,0.6666666666666666,0.6,7.466666666666671,8.240000000000002,84.66666666666667,85.4,0.0,0.0,1.0,1.0,19.666666666666668,24.2,0.3333333333333333,0.4,6.666666666666667,5.6,6.2,6.139999999999999,0.15000000000000022,0.22799999999999998,0.836666666666667,0.9199999999999997,0.6866666666666666,0.6920000000000002,51.0,50.4,753920.3333333334,551485.6,264513.6666666667,223306.6,290502.0,247930.2,25988.333333333332,24623.6,3.0,2.6,3.0,2.2
Cole Palmer,MID,Chelsea,2023-12-06T20:15:00Z,14,0,3.7,0.0,1.0,26.0,0.0,362.0,0.03,0.1,0.07,2.0,1.0,8.4,90.0,0.0,1429197.0,1.0,1.0,2.0,21.0,8.0,17062.0,103562.0,86500.0,53.0,0.0,15.0,2.1972245773362196,7,3,3,2,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,1.0,3.0,0.0,0.0,3.5,3.1,24.0,74.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,2.0,5.2,6.2,0.0,0.04,0.02,0.04,0.02,0.0,53.0,52.0,1413699.0,1217020.0,205151.0,607037.0,254552.0,621443.0,49401.0,14406.0,2.0,1.0,3.0,4.0,0.0,0.2,0.0,0.4,13.333333333333334,19.6,0.0,0.0,2.6666666666666665,2.2,0.3333333333333333,0.4,5.366666666666671,7.120000000000003,62.666666666666664,73.6,0.0,0.0,0.6666666666666666,0.8,19.333333333333332,18.6,0.3333333333333333,0.2,3.0,4.6,5.699999999999999,6.099999999999999,0.02666666666666689,0.202,0.44333333333333375,0.7059999999999998,0.4166666666666667,0.5040000000000002,52.0,51.2,1071917.3333333333,814021.2,310460.3333333333,256501.0,340718.0,287564.2,30257.666666666668,31063.2,2.3333333333333335,2.6,3.6666666666666665,2.4
Cole Palmer,MID,Chelsea,2023-12-10T14:00:00Z,9,0,3.6,0.0,0.0,4.0,0.0,362.0,0.18,0.41,0.23,2.0,0.0,7.3,90.0,0.0,1900163.0,1.0,0.0,2.0,26.0,1.0,459482.0,484916.0,25434.0,54.0,1.0,16.0,0.6931471805599453,7,3,3,2,0.0,0.0,1.0,0.0,26.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,8.4,3.5,90.0,24.0,0.0,0.0,1.0,0.0,21.0,17.0,0.0,0.0,8.0,1.0,3.7,5.2,0.03,0.0,0.1,0.02,0.07,0.02,53.0,53.0,1429197.0,1413699.0,17062.0,205151.0,103562.0,254552.0,86500.0,49401.0,1.0,2.0,2.0,3.0,0.0,0.2,0.3333333333333333,0.6,14.333333333333334,22.2,0.0,0.0,2.0,2.2,0.3333333333333333,0.6,5.0000000000000036,6.860000000000002,62.666666666666664,73.6,0.0,0.0,0.6666666666666666,0.8,12.666666666666666,19.4,0.0,0.2,3.6666666666666665,5.8,5.033333333333333,5.499999999999998,0.023333333333333556,0.096,0.053333333333333705,0.5259999999999999,0.030000000000000002,0.43000000000000016,52.666666666666664,51.8,1353305.3333333333,1020931.4,276416.6666666667,203150.8,326519.0,245924.0,50102.333333333336,42773.2,1.3333333333333333,2.4,3.0,2.8
Cole Palmer,MID,Chelsea,2023-12-16T15:00:00Z,17,1,5.7,1.0,3.0,44.0,1.0,362.0,1.03,1.39,0.36,0.0,1.0,16.9,90.0,0.0,2048913.0,1.0,0.0,2.0,76.0,14.0,147107.0,211651.0,64544.0,55.0,0.0,17.0,2.70805020110221,7,2,3,2,0.0,0.0,0.0,1.0,4.0,26.0,0.0,0.0,2.0,2.0,0.0,1.0,7.3,8.4,90.0,90.0,0.0,0.0,1.0,1.0,26.0,21.0,1.0,0.0,1.0,8.0,3.6,3.7,0.18,0.03,0.41,0.1,0.23,0.07,54.0,53.0,1900163.0,1429197.0,459482.0,17062.0,484916.0,103562.0,25434.0,86500.0,0.0,1.0,2.0,2.0,0.0,0.0,0.3333333333333333,0.2,11.666666666666666,14.0,0.0,0.0,1.6666666666666667,2.4,0.3333333333333333,0.4,6.400000000000003,6.360000000000002,68.0,73.6,0.0,0.0,0.6666666666666666,0.8,21.333333333333332,21.0,0.3333333333333333,0.4,3.3333333333333335,3.6,4.166666666666666,4.879999999999998,0.07000000000000021,0.057999999999999996,0.17666666666666705,0.3679999999999999,0.10666666666666667,0.31000000000000016,53.333333333333336,52.6,1581019.6666666667,1309022.4,227231.66666666666,281585.0,281010.0,322126.4,53778.333333333336,40541.4,1.0,1.6,2.3333333333333335,3.0
Cole Palmer,MID,Chelsea,2023-12-24T13:00:00Z,20,0,4.5,0.0,0.0,8.0,0.0,362.0,0.19,0.25,0.06,2.0,0.0,6.1,90.0,0.0,2505394.0,1.0,1.0,2.0,11.0,1.0,426919.0,445444.0,18525.0,56.0,1.0,18.0,0.6931471805599453,7,3,3,2,1.0,0.0,3.0,0.0,44.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,16.9,7.3,90.0,90.0,0.0,0.0,1.0,1.0,76.0,26.0,0.0,1.0,14.0,1.0,5.7,3.6,1.03,0.18,1.39,0.41,0.36,0.23,55.0,54.0,2048913.0,1900163.0,147107.0,459482.0,211651.0,484916.0,64544.0,25434.0,0.0,0.0,2.0,2.0,0.3333333333333333,0.2,1.3333333333333333,0.8,24.666666666666668,18.2,0.3333333333333333,0.2,1.3333333333333333,1.6,0.6666666666666666,0.4,10.866666666666669,7.840000000000002,90.0,73.6,0.0,0.0,1.0,0.8,41.0,28.0,0.3333333333333333,0.2,7.666666666666667,5.2,4.333333333333333,4.879999999999998,0.41333333333333355,0.256,0.6333333333333336,0.3919999999999998,0.21999999999999997,0.13600000000000018,54.0,53.4,1792757.6666666667,1601798.4,207883.66666666666,287167.8,266709.6666666667,335224.8,58826.0,48057.0,0.3333333333333333,0.8,2.0,2.6
Cole Palmer,MID,Chelsea,2023-12-27T19:30:00Z,8,1,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2214562.0,0.0,1.0,2.0,0.0,0.0,-249822.0,76739.0,326561.0,56.0,0.0,19.0,0.0,7,3,3,2,0.0,1.0,0.0,3.0,8.0,44.0,0.0,1.0,2.0,0.0,0.0,1.0,6.1,16.9,90.0,90.0,0.0,0.0,1.0,1.0,11.0,76.0,1.0,0.0,1.0,14.0,4.5,5.7,0.19,1.03,0.25,1.39,0.06,0.36,56.0,55.0,2505394.0,2048913.0,426919.0,147107.0,445444.0,211651.0,18525.0,64544.0,1.0,0.0,2.0,2.0,0.3333333333333333,0.2,1.0,0.8,18.666666666666668,17.4,0.3333333333333333,0.2,1.3333333333333333,1.4,0.3333333333333333,0.4,10.100000000000003,8.440000000000001,90.0,76.8,0.0,0.0,1.0,0.8,37.666666666666664,30.2,0.6666666666666666,0.4,5.333333333333333,5.0,4.6000000000000005,4.539999999999999,0.46666666666666684,0.286,0.6833333333333337,0.43399999999999983,0.21666666666666667,0.1480000000000002,55.0,54.2,2151490.0,1859473.2,344502.6666666667,251144.2,380670.3333333333,300025.0,36167.666666666664,48880.8,0.3333333333333333,0.8,2.0,2.2
Cole Palmer,MID,Chelsea,2023-12-30T12:30:00Z,12,0,7.5,1.0,3.0,57.0,0.0,362.0,0.02,1.08,1.06,2.0,2.0,17.9,90.0,0.0,2264758.0,1.0,3.0,2.0,62.0,18.0,28856.0,136423.0,107567.0,56.0,0.0,20.0,2.9444389791664403,7,2,3,2,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.1,0.0,90.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,4.5,0.0,0.19,0.0,0.25,0.0,0.06,56.0,56.0,2214562.0,2505394.0,-249822.0,426919.0,76739.0,445444.0,326561.0,18525.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.2,1.0,0.8,17.333333333333332,16.4,0.3333333333333333,0.2,0.6666666666666666,1.2,0.3333333333333333,0.4,7.666666666666669,7.740000000000002,60.0,72.0,0.0,0.0,0.6666666666666666,0.8,29.0,26.8,0.3333333333333333,0.4,5.0,4.8,3.4,3.4999999999999987,0.4066666666666669,0.286,0.546666666666667,0.4299999999999998,0.13999999999999999,0.14400000000000018,55.666666666666664,54.8,2256289.6666666665,2019645.8,108068.0,160149.6,244611.33333333334,264462.4,136543.33333333334,104312.8,0.6666666666666666,0.6,2.0,2.0
Cole Palmer,MID,Chelsea,2024-01-13T12:30:00Z,10,1,7.2,0.0,3.0,28.0,1.0,362.0,0.68,1.53,0.85,0.0,1.0,9.9,90.0,0.0,3776767.0,1.0,0.0,1.0,29.0,10.0,1435773.0,1475699.0,39926.0,57.0,1.0,21.0,2.3978952727983707,7,3,3,2,1.0,0.0,3.0,0.0,57.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,17.9,0.0,90.0,0.0,0.0,0.0,1.0,0.0,62.0,0.0,0.0,0.0,18.0,0.0,7.5,0.0,0.02,0.0,1.08,0.0,1.06,0.0,56.0,56.0,2264758.0,2214562.0,28856.0,-249822.0,136423.0,76739.0,107567.0,326561.0,3.0,1.0,2.0,2.0,0.3333333333333333,0.4,1.0,1.2,21.666666666666668,22.6,0.0,0.2,1.3333333333333333,1.2,0.6666666666666666,0.6,8.000000000000002,9.640000000000002,60.0,72.0,0.0,0.0,0.6666666666666666,0.8,24.333333333333332,35.0,0.3333333333333333,0.4,6.333333333333333,6.8,4.0,4.259999999999998,0.07000000000000021,0.284,0.44333333333333375,0.6259999999999998,0.37333333333333335,0.3420000000000002,56.0,55.4,2328238.0,2186758.0,68651.0,162508.4,219535.33333333334,271034.6,150884.33333333334,108526.2,1.6666666666666667,1.0,2.0,2.0
Cole Palmer,MID,Chelsea,2024-01-31T20:15:00Z,11,0,5.5,0.0,0.0,7.0,0.0,362.0,0.02,0.02,0.0,4.0,0.0,1.4,84.0,0.0,4025821.0,1.0,1.0,4.0,0.0,2.0,282739.0,357218.0,74479.0,58.0,0.0,22.0,1.0986122886681098,7,4,3,2,0.0,1.0,3.0,3.0,28.0,57.0,1.0,0.0,0.0,2.0,1.0,2.0,9.9,17.9,90.0,90.0,0.0,0.0,1.0,1.0,29.0,62.0,1.0,0.0,10.0,18.0,7.2,7.5,0.68,0.02,1.53,1.08,0.85,1.06,57.0,56.0,3776767.0,2264758.0,1435773.0,28856.0,1475699.0,136423.0,39926.0,107567.0,0.0,3.0,1.0,2.0,0.3333333333333333,0.4,2.0,1.8,28.333333333333332,27.4,0.3333333333333333,0.4,0.6666666666666666,0.8,1.0,0.8,9.266666666666667,10.16,60.0,72.0,0.0,0.0,0.6666666666666666,0.8,30.333333333333332,35.6,0.3333333333333333,0.4,9.333333333333334,8.6,4.8999999999999995,4.979999999999999,0.2333333333333336,0.384,0.8700000000000004,0.8499999999999999,0.6366666666666667,0.4660000000000002,56.333333333333336,56.0,2752029.0,2562078.8,404935.6666666667,357766.6,562953.6666666666,469191.2,158018.0,111424.6,1.3333333333333333,1.0,1.6666666666666667,1.8
Cole Palmer,MID,Chelsea,2024-02-04T14:00:00Z,20,1,6.7,0.0,1.0,25.0,0.0,362.0,0.16,0.68,0.52,4.0,1.0,9.6,90.0,0.0,4124273.0,1.0,4.0,2.0,42.0,8.0,97204.0,147147.0,49943.0,58.0,0.0,23.0,2.1972245773362196,7,3,3,2,0.0,0.0,0.0,3.0,7.0,28.0,0.0,1.0,4.0,0.0,0.0,1.0,1.4,9.9,84.0,90.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,1.0,2.0,10.0,5.5,7.2,0.02,0.68,0.02,1.53,0.0,0.85,58.0,57.0,4025821.0,3776767.0,282739.0,1435773.0,357218.0,1475699.0,74479.0,39926.0,1.0,0.0,4.0,1.0,0.3333333333333333,0.2,2.0,1.2,30.666666666666668,20.0,0.3333333333333333,0.2,2.0,1.6,1.0,0.6,9.733333333333336,7.0600000000000005,88.0,70.8,0.0,0.0,1.0,0.8,30.333333333333332,20.4,0.3333333333333333,0.4,10.0,6.2,6.733333333333333,4.9399999999999995,0.24000000000000024,0.182,0.876666666666667,0.5759999999999998,0.6366666666666667,0.39400000000000013,57.0,56.6,3355782.0,2957460.4,582456.0,384893.0,656446.6666666666,498304.6,73990.66666666667,113411.6,1.3333333333333333,1.2,2.3333333333333335,2.2
Cole Palmer,MID,Chelsea,2024-02-12T20:00:00Z,8,0,6.7,2.0,2.0,30.0,0.0,362.0,0.3,0.39,0.09,1.0,0.0,10.9,90.0,0.0,4210247.0,1.0,3.0,1.0,31.0,10.0,76594.0,194698.0,118104.0,59.0,0.0,24.0,2.3978952727983707,7,3,3,2,0.0,0.0,1.0,0.0,25.0,7.0,0.0,0.0,4.0,4.0,1.0,0.0,9.6,1.4,90.0,84.0,0.0,0.0,1.0,1.0,42.0,0.0,0.0,0.0,8.0,2.0,6.7,5.5,0.16,0.02,0.68,0.02,0.52,0.0,58.0,58.0,4124273.0,4025821.0,97204.0,282739.0,147147.0,357218.0,49943.0,74479.0,4.0,1.0,2.0,4.0,0.0,0.2,1.3333333333333333,1.4,20.0,23.4,0.3333333333333333,0.2,2.6666666666666665,2.0,0.6666666666666666,0.8,6.966666666666669,7.7600000000000025,88.0,70.8,0.0,0.0,1.0,0.8,23.666666666666668,26.6,0.3333333333333333,0.2,6.666666666666667,7.6,6.466666666666666,5.379999999999999,0.2866666666666669,0.176,0.7433333333333337,0.6619999999999998,0.4566666666666667,0.4860000000000001,57.666666666666664,57.0,3975620.3333333335,3281236.2,605238.6666666666,318950.0,660021.3333333334,438645.2,54782.666666666664,119695.2,1.6666666666666667,1.8,2.3333333333333335,2.2
Cole Palmer,MID,Chelsea,2024-02-17T17:30:00Z,13,0,4.5,0.0,0.0,3.0,1.0,362.0,0.24,0.24,0.0,0.0,0.0,1.1,70.0,0.0,3812779.0,1.0,1.0,1.0,0.0,2.0,-264388.0,119796.0,384184.0,58.0,1.0,25.0,1.0986122886681098,7,5,3,2,2.0,0.0,2.0,1.0,30.0,25.0,0.0,0.0,1.0,4.0,0.0,1.0,10.9,9.6,90.0,90.0,0.0,0.0,1.0,1.0,31.0,42.0,0.0,0.0,10.0,8.0,6.7,6.7,0.3,0.16,0.39,0.68,0.09,0.52,59.0,58.0,4210247.0,4124273.0,76594.0,97204.0,194698.0,147147.0,118104.0,49943.0,3.0,4.0,1.0,2.0,0.6666666666666666,0.6,1.0,1.8,20.666666666666668,29.4,0.0,0.2,3.0,2.2,0.3333333333333333,0.8,7.300000000000002,9.940000000000003,88.0,88.8,0.0,0.0,1.0,1.0,24.333333333333332,32.8,0.0,0.2,6.666666666666667,9.6,6.3,6.719999999999999,0.16000000000000023,0.236,0.36333333333333373,0.7399999999999999,0.20333333333333334,0.5040000000000002,58.333333333333336,57.6,4120113.6666666665,3680373.2,152179.0,384233.2,233021.0,462237.0,80842.0,78003.8,2.6666666666666665,2.2,2.3333333333333335,2.0
Cole Palmer,MID,Chelsea,2024-03-02T15:00:00Z,4,0,5.7,1.0,0.0,23.0,0.0,362.0,0.42,0.72,0.3,2.0,0.0,10.1,90.0,0.0,3725274.0,1.0,2.0,2.0,34.0,5.0,88256.0,168653.0,80397.0,57.0,0.0,27.0,1.791759469228055,7,3,3,2,0.0,2.0,0.0,2.0,3.0,30.0,1.0,0.0,0.0,1.0,0.0,0.0,1.1,10.9,70.0,90.0,0.0,0.0,1.0,1.0,0.0,31.0,1.0,0.0,2.0,10.0,4.5,6.7,0.24,0.3,0.24,0.39,0.0,0.09,58.0,59.0,3812779.0,4210247.0,-264388.0,76594.0,119796.0,194698.0,384184.0,118104.0,1.0,3.0,1.0,1.0,0.6666666666666666,0.4,1.0,1.2,19.333333333333332,18.6,0.3333333333333333,0.4,1.6666666666666667,1.8,0.3333333333333333,0.4,7.200000000000003,6.580000000000003,83.33333333333333,84.8,0.0,0.0,1.0,1.0,24.333333333333332,20.4,0.3333333333333333,0.4,6.666666666666667,6.4,5.966666666666666,6.119999999999998,0.23333333333333353,0.27999999999999997,0.43666666666666704,0.5719999999999998,0.20333333333333334,0.29200000000000015,58.333333333333336,58.0,4049099.6666666665,3989977.4,-30196.666666666668,325584.4,153880.33333333334,458911.6,184077.0,133327.2,2.6666666666666665,1.8,1.3333333333333333,1.8
Cole Palmer,MID,Chelsea,2024-03-11T20:00:00Z,15,1,6.7,1.0,3.0,34.0,0.0,362.0,0.03,0.14,0.11,1.0,1.0,13.0,85.0,0.0,3707718.0,1.0,2.0,3.0,33.0,13.0,-18436.0,84765.0,103201.0,57.0,0.0,28.0,2.6390573296152584,7,3,3,2,1.0,0.0,0.0,0.0,23.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,10.1,1.1,90.0,70.0,0.0,0.0,1.0,1.0,34.0,0.0,0.0,1.0,5.0,2.0,5.7,4.5,0.42,0.24,0.72,0.24,0.3,0.0,57.0,58.0,3725274.0,3812779.0,88256.0,-264388.0,168653.0,119796.0,80397.0,384184.0,2.0,1.0,2.0,1.0,1.0,0.6,0.6666666666666666,0.6,18.666666666666668,17.6,0.3333333333333333,0.2,1.0,2.2,0.0,0.2,7.36666666666667,6.620000000000003,83.33333333333333,84.8,0.0,0.0,1.0,1.0,21.666666666666668,21.4,0.3333333333333333,0.2,5.666666666666667,5.4,5.633333333333333,5.8199999999999985,0.32000000000000023,0.22799999999999998,0.45000000000000034,0.4099999999999998,0.13,0.18200000000000013,58.0,58.0,3916100.0,3979678.8,-33179.333333333336,56081.0,161049.0,197502.4,194228.33333333334,141421.4,2.0,2.2,1.3333333333333333,2.0
Cole Palmer,MID,Chelsea,2024-03-30T15:00:00Z,6,1,11.5,0.0,3.0,53.0,0.0,362.0,0.49,2.21,1.72,2.0,2.0,23.4,90.0,0.0,4176904.0,1.0,2.0,2.0,89.0,15.0,558545.0,568709.0,10164.0,58.0,0.0,30.0,2.772588722239781,7,2,3,2,1.0,1.0,3.0,0.0,34.0,23.0,0.0,0.0,1.0,2.0,1.0,0.0,13.0,10.1,85.0,90.0,0.0,0.0,1.0,1.0,33.0,34.0,0.0,0.0,13.0,5.0,6.7,5.7,0.03,0.42,0.14,0.72,0.11,0.3,57.0,57.0,3707718.0,3725274.0,-18436.0,88256.0,84765.0,168653.0,103201.0,80397.0,2.0,2.0,3.0,2.0,0.6666666666666666,0.8,1.0,1.2,20.0,23.0,0.3333333333333333,0.2,1.0,1.6,0.3333333333333333,0.4,8.066666666666668,8.940000000000003,81.66666666666667,85.0,0.0,0.0,1.0,1.0,22.333333333333332,28.0,0.3333333333333333,0.2,6.666666666666667,7.6,5.633333333333333,6.059999999999999,0.2300000000000002,0.22999999999999998,0.366666666666667,0.43399999999999983,0.1366666666666667,0.20400000000000013,57.333333333333336,57.8,3748590.3333333335,3916058.2,-64856.0,-4154.0,124404.66666666667,143011.8,189260.66666666666,147165.8,1.6666666666666667,2.4,2.0,1.8
Cole Palmer,MID,Chelsea,2024-04-04T19:15:00Z,14,1,16.0,0.0,3.0,77.0,0.0,362.0,0.42,2.28,1.86,3.0,3.0,32.6,90.0,0.0,4405458.0,1.0,3.0,4.0,94.0,20.0,227721.0,253196.0,25475.0,59.0,0.0,31.0,3.044522437723423,7,3,3,2,0.0,1.0,3.0,3.0,53.0,34.0,0.0,0.0,2.0,1.0,2.0,1.0,23.4,13.0,90.0,85.0,0.0,0.0,1.0,1.0,89.0,33.0,0.0,0.0,15.0,13.0,11.5,6.7,0.49,0.03,2.21,0.14,1.72,0.11,58.0,57.0,4176904.0,3707718.0,558545.0,-18436.0,568709.0,84765.0,10164.0,103201.0,2.0,2.0,2.0,3.0,0.6666666666666666,0.8,2.0,1.6,36.666666666666664,28.6,0.0,0.2,1.6666666666666667,1.2,1.0,0.6,15.5,11.700000000000003,88.33333333333333,85.0,0.0,0.0,1.0,1.0,52.0,37.4,0.0,0.2,11.0,9.0,7.966666666666666,7.019999999999999,0.3133333333333335,0.296,1.0233333333333337,0.7399999999999998,0.71,0.4440000000000001,57.333333333333336,57.8,3869965.3333333335,3926584.4,209455.0,88114.2,274042.3333333333,227324.2,64587.333333333336,139210.0,2.0,2.0,2.3333333333333335,1.8
Cole Palmer,MID,Chelsea,2024-04-07T16:30:00Z,17,0,13.7,1.0,0.0,18.0,0.0,362.0,0.07,0.13,0.06,1.0,0.0,6.6,73.0,0.0,4828074.0,1.0,2.0,2.0,16.0,5.0,413861.0,420197.0,6336.0,60.0,0.0,32.0,1.791759469228055,7,2,3,2,0.0,0.0,3.0,3.0,77.0,53.0,0.0,0.0,3.0,2.0,3.0,2.0,32.6,23.4,90.0,90.0,0.0,0.0,1.0,1.0,94.0,89.0,0.0,0.0,20.0,15.0,16.0,11.5,0.42,0.49,2.28,2.21,1.86,1.72,59.0,58.0,4405458.0,4176904.0,227721.0,558545.0,253196.0,568709.0,25475.0,10164.0,3.0,2.0,4.0,2.0,0.3333333333333333,0.4,3.0,1.8,54.666666666666664,38.0,0.0,0.2,2.0,1.6,2.0,1.2,23.000000000000004,16.040000000000003,88.33333333333333,85.0,0.0,0.0,1.0,1.0,72.0,50.0,0.0,0.2,16.0,11.0,11.399999999999999,8.879999999999999,0.3133333333333335,0.31999999999999995,1.5433333333333337,1.1179999999999997,1.2300000000000002,0.7980000000000003,58.0,57.8,4096693.3333333335,3965626.6,255943.33333333334,118339.6,302223.3333333333,239023.8,46280.0,120684.2,2.3333333333333335,2.0,3.0,2.4
